ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck4q4sijuu49b0a06e2e6w3yi,ck4n96e2xoc8z0ao14h29h5bj,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fdf11325e-fb02-ddd9-0562-4e1fadd36881-Patch_121.jpg?Expires=1578782487708&KeyName=labelbox-assets-key-1&Signature=kgju7txxM1sjKq1BEbj98Una3jY,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4shs80cnw0y7j098xzyf6"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4sht30cnx0y7j90fw2fts"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.798,Patch_121.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4sijuu49b0a06e2e6w3yi
ck4q4slq8u8xd082261iwn4br,ck4n96e2iobyn0ao1debqcdp3,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F43e849b6-1782-ef85-7f97-dd0444a22853-Patch_28.jpg?Expires=1578782487708&KeyName=labelbox-assets-key-1&Signature=BXrZhkznQc-vLkWGo6v7qCSTTRk,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4skyx0cny0y7jhqwvff8c"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4skzw0cnz0y7jli5d3aog"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.851,Patch_28.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4slq8u8xd082261iwn4br
ck4q4snxfj6vc0847hyfwy6s8,ck4n96e2moc270ao1cl84hp31,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F94130015-0ef4-50a7-bd03-25d0c51db77d-Patch_60.jpg?Expires=1578782487708&KeyName=labelbox-assets-key-1&Signature=X-uM7QtMYc0pJPY2eaVk7_PWmjc,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4sn4k0btc0y7yyfzimziv"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4sn5j0btd0y7yz3v96f0n"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.715,Patch_60.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4snxfj6vc0847hyfwy6s8
ck4q4ssuvqmhp0770gcx4yqzd,ck4n96e2poc4r0ao15h9ta4do,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F16ddc02c-47e6-16a6-10e1-48294499f019-Patch_83.jpg?Expires=1578782487708&KeyName=labelbox-assets-key-1&Signature=3PV7ELd8Zhj7CWq_oKkyz7bPzAs,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4sokc0btf0y7yvri65i53"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4srt10clx0x91ehnvl8n6"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,6.366,Patch_83.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4ssuvqmhp0770gcx4yqzd
ck4q4svs4u99108157flctkb2,ck4n96e2qoc5r0ao12tlrbjlb,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F0914831f-fa2b-4f20-68e6-e19decee39c8-Patch_92.jpg?Expires=1578782487708&KeyName=labelbox-assets-key-1&Signature=_ZEZ26E0PIqUt9zqi-T1z70ten8,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4sv290cly0x91iyylngjo"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4sv330clz0x91157ox91b"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,1.454,Patch_92.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4svs4u99108157flctkb2
ck4q4sypyqmie07703a6mdpiw,ck4n96e2xoc9b0ao1c67z73b3,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F30555424-4d7e-6a20-8b23-f0a0196f7b12-Patch_124.jpg?Expires=1578782487708&KeyName=labelbox-assets-key-1&Signature=Uh29I538cCSFiReWl-8DlggFxoY,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4sxmb0co10y7jdtk5znoq"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4sxnd0co20y7jlkthxzmi"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.436,Patch_124.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4sypyqmie07703a6mdpiw
ck4q4t2yiu9a30815uccrjjvn,ck4n96e2jobyz0ao1fwq4cmzs,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F54277fa1-a47f-c2f5-dc01-cdfe96e7b84d-Patch_31.jpg?Expires=1578782487708&KeyName=labelbox-assets-key-1&Signature=J9I_TrQsjdilagV--36tVYwGkHY,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4t0ix0cm00x91zkefksv4"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4t1t50co40y7jkyuqj7ck"",""schemaId"":""ck4n98gr557mt0815y1bs0xv0"",""title"":""Urban"",""value"":""urban""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,2.539,Patch_31.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4t2yiu9a30815uccrjjvn
ck4q4t54te19n0983zzsfsj6v,ck4n96e2noc2j0ao1769ie605,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Faa152c8d-0da2-1c8e-5b3c-a7b399d5d28b-Patch_63.jpg?Expires=1578782487708&KeyName=labelbox-assets-key-1&Signature=evf7wEhgGAv_UI_4jWTp0YFIDzw,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4t48b0co60y7j9chnvv48"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4t49a0co70y7j9oot9gyu"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.14,Patch_63.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4t54te19n0983zzsfsj6v
ck4q4t81lu9ay0815kjv21le9,ck4n96e2roc630ao10og4e5kt,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F54ebe91b-7b5e-28af-4698-a61d3b7b120e-Patch_95.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=vcYz9omPS3AQaweuUk7uaEs69XQ,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4t6ai0co80y7jdwly3qnx"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4t75m0btl0y7y3xcynp7w"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,1.445,Patch_95.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4t81lu9ay0815kjv21le9
ck4q4tajhu4d60a06916bh45j,ck4n96e2yoc9n0ao12ija6mu7,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fba40bf44-a3f5-118c-4af8-54d8c2191545-Patch_127.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=JXTc2aiK_Hw43KXzQsfs1gdQ15o,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4t9ph0coa0y7j8qvvrsd1"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4t9qk0cob0y7jbt67sy5f"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,1.035,Patch_127.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4tajhu4d60a06916bh45j
ck4q4tcy4u9bp0815dfnrhe3o,ck4n96e29obvr0ao13vbsa5fk,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fa0567612-cea6-3bae-500e-7599b1b9e4e2-Patch_2.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=2i75Qi0tK7_rCNJANbQawTC88yE,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4tbrt0bto0y7yuuav4qoe"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4tbtj0btp0y7yt03fvqoa"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.553,Patch_2.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4tcy4u9bp0815dfnrhe3o
ck4q4tfh176r70921gtxmg7sc,ck4n96e2jobzb0ao1arsihjyb,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fcc5a94f0-73fb-da81-5a39-f4b6ae87772b-Patch_34.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=oREjpFO2EYYDyWJQg-B6SeGyK7o,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4teh20btr0y7yvdk55mzj"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4tei40bts0y7yondm4y17"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.956,Patch_34.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4tfh176r70921gtxmg7sc
ck4q4ths5u4dv0a06dk9dzuql,ck4n96e2noc2v0ao1gpus6fdf,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F6a9f67a2-d0bb-5e67-b742-6ba4f3b84d4e-Patch_66.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=yyAieRXR6dMBSLfvkdhe-XfTD4M,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4th8k0cod0y7jopvox6mu"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4th9f0coe0y7jgylgsb6h"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.894,Patch_66.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4ths5u4dv0a06dk9dzuql
ck4q4tjyn7vfo0870n3jjdn80,ck4n96e2roc6f0ao1fuv6086x,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F3b5fc8a4-389d-3fb9-e70e-12df835907e1-Patch_98.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=5PZBHI4UH9AcXgCZvlbroESu84Q,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4tj7l0btt0y7yddv36jbt"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4tj8m0btu0y7yspazurgl"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.683,Patch_98.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4tjyn7vfo0870n3jjdn80
ck4q4tlzju4eu0a06vdc496c9,ck4n96e2yoc9z0ao1cjqwfsuz,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fd835a1fc-fe46-59fd-a180-b508d8eafc26-Patch_130.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=tprdgEZTfoEzf4S_FHlFcrMwJMI,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4tl0n0cm90x91njrf9s9p"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4tl1i0cma0x91i1qruldr"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.236,Patch_130.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4tlzju4eu0a06vdc496c9
ck4q4tnruu4fa0a06spglcoev,ck4n96e29obw30ao19r3u3rmz,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F65afee45-004f-9c23-2cc5-33e0ad3c9069-Patch_5.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=VzaCn1U6Cpx3MrBEAvPgMpsfYXo,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4tn0i0btv0y7yashuv3lf"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4tn1f0btw0y7ykbjrylxu"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.201,Patch_5.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4tnruu4fa0a06spglcoev
ck4q4tpolu4fx0a06bfubc02o,ck4n96e2jobzn0ao1b5gne1vk,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F3024fcb7-e416-1004-7d18-93a2caaa1668-Patch_37.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=wpl4zG8v6iUADs03tgnM0W0zR2k,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4totu0cmc0x9113iwp7ax"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4toup0cmd0x91ylm2bphp"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.288,Patch_37.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4tpolu4fx0a06bfubc02o
ck4q4ts1n7vgn0870djzxr11f,ck4n96e2noc370ao1ggw9go0k,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F55e2e08d-8dd9-49af-57df-f8797a058b1d-Patch_69.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=orD4iPIIqh0M-LEGhXvTuqtKwt8,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4tri00bu30y7y9ibuui30"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4triq0bu40y7yi3pp6vir"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,1.002,Patch_69.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4ts1n7vgn0870djzxr11f
ck4q4twqv7vha08702zlx7m4g,ck4n96e2roc6r0ao19z6y78w6,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Ffa6de79b-fcc2-eecb-51e3-5c317fdeed79-Patch_101.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=bB1HhbNvl7ccuYiM2LoiZe_3KL4,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4tv5z0cmf0x91yrybpqha"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4tv6q0cmg0x91jm2icffo"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,2.63,Patch_101.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4twqv7vha08702zlx7m4g
ck4q4tyh4qmny0770bdcrl9vl,ck4n96e2yocab0ao1452g2fsy,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F03d2eee6-3aed-a74c-0270-9084db8c93e4-Patch_133.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=vD9vZ5NtW1Zt9WRuyyJ8pqQzoG4,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4txuy0cok0y7j5o02cptl"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4txw20col0y7jt0nvaps5"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.267,Patch_133.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4tyh4qmny0770bdcrl9vl
ck4q4u0y6u93b0822evkemhj0,ck4n96e2fobwf0ao159alel42,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F5cca0465-9c4c-8ba2-2181-1bf24fa36d83-Patch_8.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=-Gj3xEMNWNZxVsK-t570xUE3c-s,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4tzmo0com0y7jkhg0ppuy"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4u09g0cmj0x91353cj368"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,1.202,Patch_8.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4u0y6u93b0822evkemhj0
ck4q4u3rrqmp40770dv1fe9qn,ck4n96e2kobzz0ao14ar63hrb,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F52152d66-b0ff-c5a0-38c9-af5964b90518-Patch_40.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=XY6nA44lm5o-mp7QhgFkb7dqEME,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4u2mj0bu50y7yxdojf8uc"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4u2nz0bu60y7yw7bcb0dn"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,1.047,Patch_40.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4u3rrqmp40770dv1fe9qn
ck4q4u5onu9fk0815q02y2q7h,ck4n96e2ooc3j0ao1ctvw7kxe,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F2a63c74d-0675-1203-ff9e-ebb18f2b3e42-Patch_72.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=y3Qr0BK7p-_6A3YTd9UcaSTMhYw,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4u5060coq0y7j86b7lgao"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4u5160cor0y7jsx5rvm80"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.382,Patch_72.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4u5onu9fk0815q02y2q7h
ck4q4u7bij7330847j0agx6f4,ck4n96e2voc730ao14gvq3hu2,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F20dbdf79-5d3a-2c46-1fad-e7fdeb65dfe5-Patch_104.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=ltw7oKq30_oUO3S0FZhUmOIgzyA,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4u6mb0bu80y7yrk86ddxv"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4u6n80bu90y7ymh0dh7ua"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,0.107,Patch_104.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4u7bij7330847j0agx6f4
ck4q4uaswu9520822h9fex24w,ck4n96e2zocan0ao137d5cshl,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2F505d10f5-51a9-9136-886c-64b0487395de-Patch_136.jpg?Expires=1578782487709&KeyName=labelbox-assets-key-1&Signature=9GQGaUtUFJ5om1U7QLOiU5hlmgE,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4ua2t0cml0x917imsrwug"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4ua3n0cmm0x91bo5y13jm"",""schemaId"":""ck4n98gr557mu08155y5daz8w"",""title"":""Others"",""value"":""others""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,2.121,Patch_136.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4uaswu9520822h9fex24w
ck4q4ujxru9660822pedmbdmc,ck4n96e2gobwr0ao122fl18zr,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fbe2d553c-22f9-9f1d-a713-ce67c9f7d6a3-Patch_11.jpg?Expires=1578782487710&KeyName=labelbox-assets-key-1&Signature=lrAkYltkBqG9AjbI19JKv9Q41TU,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4ubua0cot0y7j9mximuih"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4ujap0cow0y7jqvc9kmy5"",""schemaId"":""ck4n98gr557mr0815tlmx1oqd"",""title"":""Forest"",""value"":""forest""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,9.808,Patch_11.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4ujxru9660822pedmbdmc
ck4q4unl7u9i10815v3mnw5fb,ck4n96e2koc0b0ao1dxiahtep,https://storage.labelbox.com/ck4gto7i5atm90770c1de3m7r%2Fbd11b7c6-e0a3-e2a6-b6d0-803c5fe2747b-Patch_43.jpg?Expires=1578782487710&KeyName=labelbox-assets-key-1&Signature=m6BQachj7Z87xKJrorQLCXURdgk,"{""objects"":[],""classifications"":[{""featureId"":""ck4q4uljw0cox0y7jiehndu94"",""schemaId"":""ck4n98guo1jfp0770zveb3dng"",""title"":""Classification Task between the Following Target Labels"",""value"":""classification_task_between_the_following_target_labels"",""answer"":{""featureId"":""ck4q4um910cmp0x91pab8fo21"",""schemaId"":""ck4n98gr557mt0815y1bs0xv0"",""title"":""Urban"",""value"":""urban""}}]}",mit41196@gmail.com,Corbett_Data,1.57757E+12,1.57757E+12,1.84,Patch_43.jpg,,,,,Corbett_4,[],https://editor.labelbox.com?project=ck4n93dk8io8z087080vlrts0&label=ck4q4unl7u9i10815v3mnw5fb
